order_id,order_time,location,cuisine,total_items,order_value
36509,2026-03-05 23:34:00,Bangalore,Indian,3,1381
36510,2026-03-17 19:48:00,Kolkata,Fast Food,1,944
36511,2026-05-14 17:33:00,Bangalore,North Indian,1,275
36512,2026-05-18 11:53:00,Pune,Biryani,3,1103
36513,2026-03-22 21:02:00,Kolkata,North Indian,4,769
36514,2026-04-18 18:54:00,Pune,Italian,1,242
36515,2026-01-17 19:12:00,Bangalore,Biryani,5,446
36516,2026-06-30 18:22:00,Kolkata,Indian,4,484
36517,2026-02-06 20:08:00,Hyderabad,Chinese,1,467
36518,2026-04-21 10:14:00,Hyderabad,Chinese,4,749
36519,2026-02-03 17:24:00,Kolkata,Indian,6,169
36520,2026-04-01 19:05:00,Bangalore,Fast Food,3,1464
36521,2026-03-21 20:59:00,Pune,North Indian,2,447
36522,2026-05-04 18:14:00,Hyderabad,North Indian,1,877
36523,2026-02-24 08:27:00,Hyderabad,Biryani,5,334
36524,2026-01-25 10:15:00,Bangalore,Biryani,5,698
36525,2026-03-12 16:34:00,Kolkata,South Indian,3,240
36526,2026-06-08 13:26:00,Bangalore,Italian,2,246
36527,2026-01-18 14:37:00,Pune,Fast Food,4,807
36528,2026-07-10 19:39:00,Delhi,North Indian,1,772
36529,2026-05-14 18:37:00,Kolkata,Indian,1,927
36530,2026-04-10 00:44:00,Delhi,Chinese,4,507
36531,2026-05-03 18:01:00,Bangalore,Biryani,3,559
36532,2026-06-24 11:55:00,Bangalore,Fast Food,2,500
36533,2026-02-03 22:30:00,Pune,Fast Food,3,1385
36534,2026-05-25 16:15:00,Mumbai,Indian,3,832
36535,2026-02-20 14:05:00,Pune,South Indian,2,784
36536,2026-05-27 21:22:00,Mumbai,Chinese,6,1467
36537,2026-05-25 08:38:00,Mumbai,Fast Food,3,989
36538,2026-01-07 18:58:00,Mumbai,Indian,6,777
36539,2026-06-02 20:10:00,Mumbai,Chinese,2,1399
36540,2026-06-09 20:59:00,Kolkata,Italian,3,415
36541,2026-03-06 16:41:00,Bangalore,Fast Food,2,1345
36542,2026-07-11 08:53:00,Bangalore,Indian,3,876
36543,2026-01-03 19:55:00,Bangalore,Biryani,6,1412
36544,2026-03-13 00:32:00,Hyderabad,Fast Food,6,1472
36545,2026-03-01 01:42:00,Bangalore,Indian,6,1410
36546,2026-06-18 18:18:00,Mumbai,Biryani,4,1199
36547,2026-07-17 21:05:00,Delhi,Chinese,4,1260
36548,2026-01-10 01:52:00,Pune,North Indian,2,1077
36549,2026-03-06 20:49:00,Delhi,Indian,5,628
36550,2026-05-21 16:34:00,Kolkata,Biryani,6,1217
36551,2026-06-29 17:58:00,Mumbai,North Indian,3,641
36552,2026-03-29 07:30:00,Delhi,Indian,5,898
36553,2026-02-14 20:22:00,Delhi,North Indian,2,429
36554,2026-04-24 08:59:00,Hyderabad,Desserts,1,782
36555,2026-07-12 07:18:00,Pune,Indian,2,555
36556,2026-01-16 20:06:00,Mumbai,South Indian,2,1062
36557,2026-06-22 16:29:00,Delhi,Indian,1,1191
36558,2026-01-08 16:47:00,Hyderabad,Indian,5,1029
36559,2026-01-28 07:44:00,Bangalore,Indian,2,649
36560,2026-01-01 18:32:00,Hyderabad,Chinese,3,175
36561,2026-05-30 20:24:00,Hyderabad,South Indian,1,556
36562,2026-05-29 02:47:00,Delhi,Biryani,4,327
36563,2026-01-02 23:40:00,Bangalore,Fast Food,6,1492
36564,2026-03-07 11:35:00,Mumbai,Desserts,1,606
36565,2026-01-13 16:18:00,Kolkata,Fast Food,1,737
36566,2026-06-10 15:29:00,Bangalore,South Indian,5,895
36567,2026-06-30 17:53:00,Bangalore,Fast Food,3,687
36568,2026-03-16 18:35:00,Delhi,Biryani,1,451
36569,2026-05-10 14:58:00,Mumbai,Biryani,6,803
36570,2026-03-15 13:32:00,Pune,Chinese,3,1152
36571,2026-05-03 20:10:00,Pune,Biryani,6,788
36572,2026-06-21 18:41:00,Hyderabad,Chinese,6,1131
36573,2026-05-31 12:44:00,Kolkata,Italian,6,874
36574,2026-04-27 11:18:00,Bangalore,Fast Food,4,769
36575,2026-04-14 12:31:00,Kolkata,Italian,5,688
36576,2026-03-31 20:54:00,Kolkata,Indian,5,957
36577,2026-01-21 13:56:00,Mumbai,Fast Food,5,508
36578,2026-04-25 18:24:00,Mumbai,Fast Food,2,1324
36579,2026-04-12 23:44:00,Delhi,Chinese,1,374
36580,2026-06-19 15:25:00,Pune,North Indian,2,1315
36581,2026-07-02 21:24:00,Pune,Chinese,1,1356
36582,2026-01-29 17:31:00,Kolkata,Fast Food,3,1412
36583,2026-07-16 19:22:00,Pune,Desserts,1,320
36584,2026-07-04 11:55:00,Delhi,Biryani,3,237
36585,2026-03-24 20:54:00,Kolkata,South Indian,1,651
36586,2026-02-09 10:06:00,Bangalore,Biryani,4,437
36587,2026-02-17 22:13:00,Bangalore,North Indian,5,517
36588,2026-05-09 23:09:00,Kolkata,Indian,3,1437
36589,2026-06-09 11:37:00,Bangalore,Indian,2,488
36590,2026-07-13 18:08:00,Delhi,North Indian,3,187
36591,2026-04-28 12:22:00,Mumbai,Indian,5,847
36592,2026-01-07 23:28:00,Mumbai,Indian,5,1044
36593,2026-07-03 21:41:00,Kolkata,Biryani,2,198
36594,2026-06-14 17:31:00,Delhi,Italian,3,1456
36595,2026-04-24 14:00:00,Hyderabad,Chinese,1,991
36596,2026-01-11 08:05:00,Mumbai,Indian,4,1339
36597,2026-05-27 22:36:00,Kolkata,Italian,4,955
36598,2026-04-02 12:37:00,Delhi,Fast Food,5,165
36599,2026-06-15 14:36:00,Mumbai,Desserts,3,247
36600,2026-01-19 13:54:00,Delhi,South Indian,4,890
36601,2026-04-30 10:52:00,Bangalore,Desserts,6,1288
36602,2026-02-19 18:39:00,Pune,South Indian,2,317
36603,2026-05-20 20:00:00,Bangalore,North Indian,5,375
36604,2026-07-01 13:30:00,Hyderabad,Fast Food,4,1411
36605,2026-07-18 19:50:00,Kolkata,Biryani,2,814
36606,2026-07-09 22:42:00,Bangalore,Indian,4,998
36607,2026-06-08 17:56:00,Bangalore,South Indian,3,1196
36608,2026-03-03 19:11:00,Delhi,Chinese,2,983
36609,2026-03-21 03:23:00,Kolkata,Fast Food,1,996
36610,2026-05-23 07:10:00,Kolkata,Indian,1,1168
36611,2026-04-14 13:01:00,Kolkata,Chinese,5,194
36612,2026-01-23 20:29:00,Delhi,Desserts,3,265
36613,2026-05-22 12:54:00,Bangalore,South Indian,6,1076
36614,2026-05-24 07:37:00,Delhi,Indian,3,710
36615,2026-02-03 12:30:00,Hyderabad,Biryani,2,851
36616,2026-01-25 16:12:00,Bangalore,Biryani,2,1184
36617,2026-05-31 22:48:00,Pune,Indian,4,1073
36618,2026-01-12 06:05:00,Delhi,Indian,4,161
36619,2026-04-06 18:22:00,Pune,North Indian,2,601
36620,2026-03-03 21:10:00,Delhi,Indian,5,854
36621,2026-04-06 07:17:00,Delhi,North Indian,2,247
36622,2026-04-24 02:09:00,Bangalore,North Indian,6,285
36623,2026-02-25 15:40:00,Hyderabad,South Indian,4,323
36624,2026-06-22 16:15:00,Hyderabad,Desserts,4,1273
36625,2026-01-25 19:31:00,Bangalore,Chinese,3,1182
36626,2026-07-09 15:38:00,Mumbai,Desserts,6,506
36627,2026-07-09 18:10:00,Mumbai,Indian,5,1492
36628,2026-06-03 18:08:00,Bangalore,Biryani,3,688
36629,2026-02-02 16:55:00,Bangalore,South Indian,6,157
36630,2026-07-04 21:21:00,Hyderabad,Chinese,1,1324
36631,2026-01-11 09:30:00,Pune,Biryani,6,718
36632,2026-02-28 17:37:00,Kolkata,North Indian,5,1425
36633,2026-05-31 20:24:00,Bangalore,Fast Food,5,1015
36634,2026-05-26 20:36:00,Mumbai,Chinese,1,1362
36635,2026-01-20 09:43:00,Hyderabad,Italian,6,1428
36636,2026-04-13 21:10:00,Kolkata,Fast Food,2,651
36637,2026-06-03 20:25:00,Hyderabad,Biryani,5,456
36638,2026-05-06 20:18:00,Bangalore,South Indian,5,505
36639,2026-02-10 14:09:00,Delhi,South Indian,2,736
36640,2026-01-19 11:52:00,Mumbai,Indian,6,793
36641,2026-05-02 20:47:00,Mumbai,Fast Food,4,323
36642,2026-01-12 22:28:00,Hyderabad,Biryani,5,1005
36643,2026-03-01 09:36:00,Kolkata,Indian,6,575
36644,2026-03-27 17:53:00,Delhi,Biryani,5,1247
36645,2026-01-18 12:33:00,Bangalore,North Indian,5,937
36646,2026-02-17 19:09:00,Delhi,Fast Food,1,719
36647,2026-05-31 18:35:00,Delhi,Indian,2,1180
36648,2026-05-25 22:13:00,Delhi,Fast Food,4,329
36649,2026-01-21 20:32:00,Mumbai,Fast Food,3,1436
36650,2026-03-12 22:09:00,Kolkata,North Indian,1,1259
36651,2026-02-18 09:05:00,Kolkata,South Indian,3,220
36652,2026-01-17 23:04:00,Kolkata,Desserts,3,547
36653,2026-03-21 13:35:00,Bangalore,North Indian,1,1365
36654,2026-06-12 12:48:00,Bangalore,Chinese,5,987
36655,2026-06-05 08:17:00,Bangalore,North Indian,1,1241
36656,2026-02-13 22:00:00,Bangalore,Indian,6,467
36657,2026-07-01 18:23:00,Bangalore,Fast Food,2,1310
36658,2026-06-23 11:35:00,Mumbai,Chinese,4,215
36659,2026-01-05 19:25:00,Mumbai,Chinese,4,155
36660,2026-03-09 16:22:00,Delhi,Biryani,2,322
36661,2026-03-26 06:41:00,Kolkata,Biryani,4,860
36662,2026-07-07 20:02:00,Mumbai,Biryani,4,717
36663,2026-05-29 19:36:00,Mumbai,South Indian,3,806
36664,2026-05-02 13:52:00,Bangalore,North Indian,6,974
36665,2026-04-30 14:23:00,Hyderabad,North Indian,1,313
36666,2026-06-02 17:13:00,Bangalore,Fast Food,4,431
36667,2026-03-21 13:49:00,Delhi,Italian,6,1361
36668,2026-06-12 21:23:00,Pune,Chinese,1,313
36669,2026-03-07 13:30:00,Mumbai,Fast Food,3,350
36670,2026-05-06 21:04:00,Bangalore,South Indian,4,780
36671,2026-06-04 18:04:00,Mumbai,Chinese,1,1473
36672,2026-06-04 16:58:00,Bangalore,Italian,4,246
36673,2026-04-07 14:16:00,Pune,Biryani,2,433
36674,2026-06-08 10:19:00,Kolkata,Biryani,6,1403
36675,2026-04-14 09:50:00,Mumbai,Biryani,5,1169
36676,2026-05-04 08:41:00,Pune,Fast Food,3,1461
36677,2026-04-25 16:33:00,Delhi,Chinese,6,240
36678,2026-02-05 06:15:00,Pune,Fast Food,5,1064
36679,2026-03-27 14:24:00,Delhi,South Indian,2,406
36680,2026-04-26 14:08:00,Pune,Indian,3,1490
36681,2026-01-24 19:28:00,Pune,Desserts,6,467
36682,2026-01-23 12:37:00,Bangalore,Italian,3,1499
36683,2026-06-06 01:45:00,Kolkata,North Indian,5,1248
36684,2026-01-10 14:08:00,Kolkata,Biryani,6,1213
36685,2026-05-31 22:29:00,Bangalore,Biryani,3,428
36686,2026-07-14 21:29:00,Kolkata,Biryani,1,878
36687,2026-02-09 22:06:00,Delhi,Fast Food,6,226
36688,2026-06-02 10:00:00,Mumbai,Biryani,4,314
36689,2026-02-07 12:13:00,Bangalore,North Indian,5,571
36690,2026-03-07 15:13:00,Mumbai,Biryani,3,1162
36691,2026-03-30 21:25:00,Kolkata,Indian,6,1415
36692,2026-07-19 23:34:00,Mumbai,Desserts,3,1485
36693,2026-07-13 17:45:00,Kolkata,Fast Food,1,269
36694,2026-02-28 13:02:00,Delhi,Indian,1,544
36695,2026-01-24 15:00:00,Bangalore,Chinese,6,876
36696,2026-06-12 01:35:00,Delhi,Indian,6,517
36697,2026-05-30 18:58:00,Pune,Indian,1,1458
36698,2026-06-28 19:50:00,Delhi,Italian,4,1212
36699,2026-07-05 22:43:00,Kolkata,Biryani,1,272
36700,2026-02-17 17:31:00,Kolkata,Desserts,5,1477
36701,2026-07-06 19:31:00,Pune,Biryani,2,1120
36702,2026-04-10 18:37:00,Pune,Fast Food,3,1449
36703,2026-06-06 12:28:00,Bangalore,Fast Food,3,918
36704,2026-03-08 13:09:00,Pune,North Indian,1,513
36705,2026-05-28 10:51:00,Mumbai,Indian,2,281
36706,2026-02-15 21:30:00,Pune,North Indian,1,371
36707,2026-01-21 18:34:00,Pune,Indian,6,1213
36708,2026-06-20 12:10:00,Delhi,North Indian,3,1284
36709,2026-02-22 18:03:00,Kolkata,Chinese,4,418
36710,2026-06-30 17:16:00,Mumbai,North Indian,6,868
36711,2026-03-30 18:53:00,Pune,South Indian,3,1241
36712,2026-01-11 22:48:00,Hyderabad,Italian,5,1291
36713,2026-07-15 19:51:00,Pune,Indian,2,868
36714,2026-05-02 19:03:00,Kolkata,Italian,5,477
36715,2026-07-04 13:38:00,Mumbai,Biryani,6,1436
36716,2026-05-23 09:21:00,Kolkata,Fast Food,4,1324
36717,2026-02-22 13:38:00,Pune,North Indian,1,521
36718,2026-05-02 19:50:00,Mumbai,Biryani,1,1306
36719,2026-06-24 18:47:00,Bangalore,Fast Food,5,968
36720,2026-05-20 09:33:00,Hyderabad,Indian,1,663
36721,2026-03-05 13:32:00,Hyderabad,Fast Food,2,225
36722,2026-05-07 19:57:00,Bangalore,Biryani,4,1491
36723,2026-02-08 19:33:00,Bangalore,Indian,5,426
36724,2026-04-28 13:14:00,Mumbai,South Indian,3,1227
36725,2026-03-07 16:57:00,Delhi,Italian,1,347
36726,2026-01-25 21:45:00,Mumbai,Indian,6,1092
36727,2026-02-06 18:16:00,Bangalore,Indian,1,1230
36728,2026-04-07 08:32:00,Bangalore,Biryani,1,603
36729,2026-06-11 18:53:00,Delhi,South Indian,1,415
36730,2026-06-06 10:37:00,Mumbai,North Indian,3,303
36731,2026-03-10 23:18:00,Bangalore,Biryani,3,260
36732,2026-06-03 14:44:00,Mumbai,Desserts,3,887
36733,2026-03-31 16:18:00,Kolkata,Biryani,6,1197
36734,2026-02-05 07:38:00,Hyderabad,Fast Food,1,1181
36735,2026-02-12 16:03:00,Kolkata,Indian,1,589
36736,2026-05-08 12:55:00,Kolkata,Biryani,5,278
36737,2026-01-26 14:26:00,Kolkata,Fast Food,6,1220
36738,2026-07-14 19:24:00,Pune,Chinese,5,343
36739,2026-03-29 04:23:00,Bangalore,Italian,6,1373
36740,2026-07-07 17:50:00,Mumbai,North Indian,4,663
36741,2026-05-03 18:25:00,Mumbai,South Indian,2,295
36742,2026-02-15 10:17:00,Bangalore,Biryani,5,956
36743,2026-03-15 20:10:00,Mumbai,South Indian,4,829
36744,2026-04-09 21:32:00,Bangalore,North Indian,2,1309
36745,2026-07-12 12:17:00,Bangalore,Indian,5,642
36746,2026-02-21 21:19:00,Bangalore,North Indian,5,1284
36747,2026-06-09 20:47:00,Mumbai,North Indian,5,898
36748,2026-06-01 18:29:00,Mumbai,Italian,3,628
36749,2026-02-04 20:17:00,Hyderabad,Chinese,2,368
36750,2026-01-03 12:06:00,Mumbai,North Indian,1,165
36751,2026-04-20 17:01:00,Kolkata,Chinese,5,793
36752,2026-04-30 21:55:00,Delhi,Indian,6,1406
36753,2026-01-20 19:50:00,Hyderabad,Indian,4,587
36754,2026-01-27 14:08:00,Mumbai,Biryani,5,796
36755,2026-03-01 19:33:00,Mumbai,Fast Food,4,720
36756,2026-05-14 12:15:00,Hyderabad,Italian,5,160
36757,2026-01-16 19:32:00,Mumbai,Chinese,1,639
36758,2026-05-12 20:33:00,Kolkata,Italian,4,1419
36759,2026-05-20 18:32:00,Mumbai,Fast Food,2,1221
36760,2026-06-15 09:40:00,Pune,Chinese,6,1347
36761,2026-06-04 21:57:00,Kolkata,Desserts,2,1296
36762,2026-06-16 17:07:00,Kolkata,Indian,1,1430
36763,2026-04-03 18:12:00,Bangalore,Indian,1,322
36764,2026-05-25 13:00:00,Mumbai,Fast Food,1,545
36765,2026-01-28 21:34:00,Mumbai,Indian,3,1082
36766,2026-03-14 16:10:00,Kolkata,Chinese,1,641
36767,2026-03-01 20:27:00,Delhi,Biryani,2,1388
36768,2026-02-06 18:50:00,Mumbai,Indian,3,862
36769,2026-04-08 12:39:00,Hyderabad,Chinese,6,690
36770,2026-01-03 06:15:00,Delhi,North Indian,3,1204
36771,2026-04-04 06:44:00,Hyderabad,Biryani,3,1075
36772,2026-04-25 22:08:00,Mumbai,Chinese,6,744
36773,2026-07-08 17:06:00,Hyderabad,North Indian,2,1281
36774,2026-02-23 13:48:00,Mumbai,Chinese,2,509
36775,2026-03-28 10:54:00,Bangalore,North Indian,1,1343
36776,2026-06-03 04:34:00,Delhi,Biryani,6,373
36777,2026-06-24 11:18:00,Mumbai,North Indian,4,1027
36778,2026-03-24 01:09:00,Hyderabad,Fast Food,1,1090
36779,2026-01-11 07:37:00,Kolkata,Biryani,3,273
36780,2026-06-06 20:33:00,Hyderabad,Chinese,3,263
36781,2026-01-04 21:08:00,Delhi,South Indian,6,1470
36782,2026-06-10 18:41:00,Hyderabad,Italian,5,1329
36783,2026-04-09 12:23:00,Mumbai,Desserts,4,847
36784,2026-07-09 14:16:00,Delhi,Italian,1,1258
36785,2026-07-15 14:31:00,Pune,Indian,6,1261
36786,2026-01-12 08:32:00,Delhi,Chinese,2,407
36787,2026-07-17 21:36:00,Kolkata,Chinese,1,1399
36788,2026-04-11 16:48:00,Hyderabad,Fast Food,5,731
36789,2026-04-05 17:45:00,Kolkata,Indian,4,753
36790,2026-01-25 21:23:00,Kolkata,Fast Food,1,1139
36791,2026-03-15 17:42:00,Delhi,Chinese,6,1430
36792,2026-02-02 21:28:00,Bangalore,South Indian,2,331
36793,2026-01-14 15:54:00,Pune,Chinese,2,884
36794,2026-02-26 20:49:00,Pune,Fast Food,3,1283
36795,2026-03-02 12:26:00,Mumbai,Biryani,3,834
36796,2026-07-09 14:23:00,Mumbai,North Indian,3,1214
36797,2026-05-13 22:04:00,Hyderabad,Biryani,2,1102
36798,2026-01-05 20:15:00,Kolkata,Biryani,3,731
36799,2026-04-26 13:22:00,Bangalore,Fast Food,5,683
36800,2026-01-01 08:45:00,Hyderabad,Indian,5,672
36801,2026-07-02 21:42:00,Delhi,Italian,3,1445
36802,2026-06-01 05:14:00,Bangalore,Italian,4,188
36803,2026-05-06 23:11:00,Mumbai,Fast Food,2,1363
36804,2026-07-08 10:10:00,Pune,Fast Food,1,856
36805,2026-07-14 06:10:00,Pune,Biryani,2,311
36806,2026-03-14 18:16:00,Delhi,Biryani,2,395
36807,2026-03-04 07:26:00,Bangalore,South Indian,5,1009
36808,2026-06-12 20:09:00,Hyderabad,Fast Food,6,1108
36809,2026-07-15 20:48:00,Bangalore,Indian,1,1448
36810,2026-03-07 20:19:00,Hyderabad,Chinese,2,750
36811,2026-01-17 19:43:00,Hyderabad,North Indian,6,678
36812,2026-02-04 11:43:00,Hyderabad,Indian,3,1365
36813,2026-05-12 21:41:00,Pune,Indian,3,1028
36814,2026-04-13 19:13:00,Mumbai,Biryani,5,1039
36815,2026-07-04 12:59:00,Hyderabad,Biryani,2,663
36816,2026-04-25 18:25:00,Pune,Biryani,6,837
36817,2026-01-04 20:56:00,Pune,Biryani,5,873
36818,2026-01-18 06:27:00,Mumbai,Indian,3,1311
36819,2026-07-12 12:18:00,Bangalore,Chinese,5,281
36820,2026-05-31 11:09:00,Bangalore,Italian,3,1466
36821,2026-05-10 13:59:00,Hyderabad,Biryani,1,685
36822,2026-07-09 10:00:00,Bangalore,South Indian,5,346
36823,2026-03-28 18:43:00,Delhi,South Indian,4,987
36824,2026-04-14 01:58:00,Delhi,North Indian,5,865
36825,2026-07-03 11:30:00,Pune,Chinese,2,491
36826,2026-07-11 07:46:00,Mumbai,Biryani,4,1152
36827,2026-04-28 19:53:00,Hyderabad,Fast Food,3,849
36828,2026-07-03 20:25:00,Hyderabad,Chinese,3,1452
36829,2026-05-22 04:57:00,Bangalore,Fast Food,3,498
36830,2026-03-27 12:13:00,Delhi,Chinese,3,887
36831,2026-04-23 18:43:00,Kolkata,Chinese,2,919
36832,2026-02-17 14:42:00,Bangalore,Italian,4,636
36833,2026-01-15 06:45:00,Delhi,Biryani,3,547
36834,2026-06-20 19:31:00,Mumbai,Fast Food,5,428
36835,2026-06-15 16:41:00,Bangalore,Fast Food,5,181
36836,2026-03-30 18:50:00,Hyderabad,South Indian,6,1429
36837,2026-07-03 21:12:00,Delhi,Desserts,5,460
36838,2026-01-12 20:38:00,Hyderabad,Chinese,2,1178
36839,2026-06-07 09:09:00,Kolkata,Biryani,2,1346
36840,2026-04-26 16:01:00,Bangalore,Indian,5,1276
36841,2026-06-26 22:08:00,Delhi,Fast Food,5,222
36842,2026-02-08 11:17:00,Kolkata,Fast Food,6,1280
36843,2026-01-19 20:31:00,Mumbai,North Indian,6,412
36844,2026-02-06 11:11:00,Pune,North Indian,3,717
36845,2026-06-18 12:53:00,Mumbai,Indian,1,1166
36846,2026-04-14 13:07:00,Pune,Chinese,1,512
36847,2026-01-16 10:55:00,Hyderabad,Fast Food,2,1499
36848,2026-02-07 21:43:00,Bangalore,Biryani,6,1423
36849,2026-06-17 08:55:00,Mumbai,Fast Food,4,1224
36850,2026-03-28 08:12:00,Bangalore,Chinese,1,493
36851,2026-07-10 21:40:00,Kolkata,South Indian,1,363
36852,2026-01-30 22:22:00,Bangalore,Biryani,2,439
36853,2026-04-13 17:06:00,Delhi,North Indian,3,435
36854,2026-02-12 08:36:00,Mumbai,Indian,2,500
36855,2026-04-15 02:35:00,Pune,Biryani,5,1324
36856,2026-05-27 20:44:00,Delhi,Indian,4,907
36857,2026-01-26 20:46:00,Pune,Biryani,5,326
36858,2026-07-04 21:42:00,Mumbai,North Indian,1,597
36859,2026-06-11 21:31:00,Hyderabad,Indian,3,1078
36860,2026-07-08 22:58:00,Mumbai,Indian,6,1302
36861,2026-04-14 11:13:00,Kolkata,North Indian,4,1489
36862,2026-02-28 20:02:00,Hyderabad,Chinese,4,1036
36863,2026-06-15 20:33:00,Pune,Indian,3,540
36864,2026-02-24 15:56:00,Mumbai,Italian,5,1447
36865,2026-02-21 09:26:00,Delhi,Indian,6,1206
36866,2026-03-26 20:23:00,Bangalore,Biryani,3,1306
36867,2026-04-11 22:57:00,Bangalore,North Indian,5,1492
36868,2026-03-20 16:13:00,Pune,Fast Food,4,429
36869,2026-04-30 17:13:00,Delhi,Biryani,2,912
36870,2026-05-04 19:08:00,Bangalore,North Indian,6,1460
36871,2026-05-25 13:50:00,Mumbai,Indian,2,1293
36872,2026-03-17 21:30:00,Mumbai,Indian,6,1022
36873,2026-04-10 00:26:00,Pune,Indian,1,631
36874,2026-05-01 13:55:00,Pune,Indian,6,372
36875,2026-01-26 20:41:00,Pune,South Indian,1,924
36876,2026-07-01 13:51:00,Hyderabad,Italian,3,1456
36877,2026-04-28 17:44:00,Pune,Biryani,1,961
36878,2026-03-22 21:22:00,Delhi,Fast Food,1,207
36879,2026-06-25 18:44:00,Bangalore,Indian,6,611
36880,2026-02-25 11:03:00,Hyderabad,Fast Food,1,1004
36881,2026-01-31 21:44:00,Bangalore,Biryani,2,215
36882,2026-06-10 23:03:00,Kolkata,Chinese,4,626
36883,2026-07-05 12:53:00,Bangalore,North Indian,4,600
36884,2026-07-06 18:53:00,Hyderabad,Indian,2,228
36885,2026-07-10 09:02:00,Bangalore,Biryani,5,788
36886,2026-05-14 13:50:00,Hyderabad,Desserts,6,1067
36887,2026-06-13 22:10:00,Kolkata,Fast Food,6,1198
36888,2026-01-25 05:19:00,Pune,Desserts,6,1289
36889,2026-06-12 21:13:00,Pune,Biryani,5,580
36890,2026-05-26 20:54:00,Hyderabad,Chinese,5,1355
36891,2026-04-24 09:47:00,Mumbai,North Indian,3,782
36892,2026-04-20 12:31:00,Pune,Indian,3,663
36893,2026-05-20 06:17:00,Mumbai,Indian,3,716
36894,2026-04-05 20:14:00,Pune,North Indian,1,1420
36895,2026-05-05 12:13:00,Pune,Indian,5,1348
36896,2026-04-06 23:35:00,Pune,Desserts,3,948
36897,2026-05-21 20:24:00,Bangalore,South Indian,5,627
36898,2026-03-12 21:12:00,Kolkata,Italian,6,427
36899,2026-01-14 20:55:00,Delhi,Indian,2,1085
36900,2026-06-08 23:32:00,Kolkata,Biryani,6,944
36901,2026-04-04 03:29:00,Delhi,Fast Food,3,624
36902,2026-02-04 11:02:00,Mumbai,Biryani,1,408
36903,2026-05-25 23:43:00,Hyderabad,Fast Food,1,1209
36904,2026-04-04 18:33:00,Mumbai,Biryani,3,853
36905,2026-06-27 23:30:00,Kolkata,Chinese,6,1258
36906,2026-02-16 20:18:00,Bangalore,Indian,2,191
36907,2026-03-09 21:41:00,Pune,Biryani,1,837
36908,2026-03-13 20:17:00,Mumbai,Indian,2,839
36909,2026-01-22 12:07:00,Kolkata,Chinese,5,557
36910,2026-05-14 20:28:00,Kolkata,Desserts,3,780
36911,2026-07-01 18:30:00,Pune,Biryani,6,828
36912,2026-02-26 22:29:00,Kolkata,Fast Food,2,1329
36913,2026-01-06 11:36:00,Delhi,Chinese,4,883
36914,2026-03-30 15:52:00,Mumbai,Biryani,1,425
36915,2026-03-19 22:07:00,Hyderabad,North Indian,5,1250
36916,2026-07-18 16:13:00,Hyderabad,Chinese,6,924
36917,2026-04-10 15:43:00,Mumbai,Chinese,1,1474
36918,2026-04-22 15:13:00,Pune,Desserts,3,735
36919,2026-03-26 22:06:00,Kolkata,South Indian,1,1282
36920,2026-05-07 17:37:00,Mumbai,Desserts,2,868
36921,2026-01-06 19:10:00,Pune,South Indian,5,173
36922,2026-07-09 20:57:00,Kolkata,Fast Food,6,984
36923,2026-06-17 12:05:00,Kolkata,Biryani,2,1300
36924,2026-04-14 17:21:00,Delhi,Fast Food,2,939
36925,2026-07-17 13:46:00,Kolkata,Italian,1,579
36926,2026-06-26 22:56:00,Kolkata,Fast Food,2,1360
36927,2026-05-14 17:37:00,Pune,Biryani,6,382
36928,2026-04-28 13:54:00,Delhi,Biryani,1,844
36929,2026-06-24 19:28:00,Pune,Indian,4,1096
36930,2026-01-15 03:32:00,Bangalore,North Indian,3,379
36931,2026-05-17 19:12:00,Hyderabad,Biryani,6,543
36932,2026-03-23 19:47:00,Hyderabad,Desserts,3,1036
36933,2026-05-11 21:29:00,Hyderabad,North Indian,4,657
36934,2026-01-08 10:27:00,Mumbai,South Indian,3,1444
36935,2026-05-08 03:08:00,Pune,Indian,6,1313
36936,2026-04-23 19:02:00,Delhi,Biryani,1,952
36937,2026-05-29 12:11:00,Mumbai,Biryani,2,952
36938,2026-04-18 09:08:00,Hyderabad,Fast Food,4,953
36939,2026-01-23 21:31:00,Bangalore,Biryani,1,467
36940,2026-02-21 16:29:00,Mumbai,Desserts,2,737
36941,2026-01-01 14:13:00,Mumbai,Fast Food,2,1316
36942,2026-03-14 12:59:00,Kolkata,Biryani,2,1064
36943,2026-02-22 19:40:00,Kolkata,Indian,4,432
36944,2026-06-17 22:34:00,Hyderabad,Italian,6,1008
36945,2026-03-31 19:51:00,Mumbai,Chinese,5,312
36946,2026-02-03 15:10:00,Hyderabad,Desserts,3,1277
36947,2026-04-26 14:47:00,Hyderabad,South Indian,2,157
36948,2026-07-17 14:04:00,Bangalore,North Indian,3,432
36949,2026-04-05 19:06:00,Kolkata,Chinese,6,655
36950,2026-05-05 21:42:00,Delhi,North Indian,2,1226
36951,2026-06-14 08:24:00,Bangalore,Fast Food,1,841
36952,2026-06-08 19:55:00,Pune,Italian,2,315
36953,2026-04-16 17:16:00,Hyderabad,Indian,6,734
36954,2026-05-20 20:00:00,Delhi,Biryani,4,819
36955,2026-01-09 14:14:00,Mumbai,Desserts,6,305
36956,2026-02-10 08:36:00,Hyderabad,South Indian,4,373
36957,2026-03-21 20:43:00,Hyderabad,North Indian,3,1477
36958,2026-06-15 08:52:00,Bangalore,Biryani,4,772
36959,2026-01-15 22:52:00,Pune,Biryani,2,942
